#Wave;#Intensity
1119.734375;2874.344727857143
1118.017578;2914.4619150000003
1116.300781;2866.854247857143
1114.583984;2899.648437857143
1112.867188;2898.68213
1111.148438;2915.107177857143
1109.429688;2904.748535
1107.712891;2874.9243178571433
1105.992188;2926.103515
1104.273438;2895.9394528571434
1102.554688;2901.228272857143
1100.833984;2942.9895028571427
1099.113281;2913.535157857143
1097.392578;2859.78711
1095.671875;2913.6801750000004
1093.951172;2905.4226078571432
1092.228516;2909.6604
1090.505859;2903.141357857143
1088.783203;2940.329345
1087.060547;2942.8225100000004
1085.337891;2925.552002857143
1083.613281;2914.528077857143
1081.888672;2929.847412857143
1080.164062;2946.199707857143
1078.439453;2921.6677250000002
1076.714844;2921.736327857143
1074.990234;2907.9538578571432
1073.263672;2909.063477857143
1071.537109;2956.2063000000003
1069.810547;2907.1281750000003
1068.083984;2922.075682857143
1066.355469;2915.916747857143
1064.628906;2939.846925
1062.900391;2824.775147857143
1061.171875;2892.269532857143
1059.443359;2890.959717857143
1057.712891;2888.614015
1055.984375;2891.450682857143
1054.253906;2878.053222857143
1052.523438;2902.64502
1050.792969;2890.286377857143
1049.0625;2882.074462857143
1047.330078;2909.409667857143
1045.599609;2883.946532857143
1043.867188;2886.778807857143
1042.134766;2916.509032857143
1040.400391;2890.370362857143
1038.667969;2953.179442857143
1036.933594;2968.40088
1035.199219;2934.6867678571434
1033.464844;3028.449952857143
1031.730469;3020.913085
1029.996094;3044.714845
1028.259766;3048.194092857143
1026.523438;3042.03418
1024.787109;3105.7341300000003
1023.050781;3167.3422849999997
1021.314453;3176.9831550000004
1019.576172;3221.697755
1017.839844;3236.13623
1016.101562;3281.5061028571427
1014.363281;3326.856445
1012.623047;3361.8789078571435
1010.884766;3484.1445328571435
1009.144531;3487.175782857143
1007.404297;3580.516602857143
1005.664062;3650.81543
1003.923828;3792.478027857143
1002.181641;3854.1213378571433
1000.441406;3997.73755
998.699219;4061.3681650000003
996.957031;4233.685547857143
995.214844;4330.496582857143
993.470703;4525.992187857143
991.728516;4692.271972857143
989.984375;4872.528807857143
988.240234;5083.8823250000005
986.496094;5287.610352857144
984.75;5486.79834
983.005859;5742.047852857143
981.259766;5942.079590000001
979.513672;6164.268555000001
977.767578;6308.01172
976.019531;6449.640625000001
974.273438;6580.94873
972.525391;6612.018067857143
970.777344;6691.9570328571435
969.029297;6563.039062857144
967.28125;6122.888672857143
965.53125;5641.932617857144
963.783203;5107.558595
962.033203;4590.146485
960.283203;4186.6445328571435
958.533203;3946.130127857143
956.78125;3790.692382857143
955.029297;3610.7556150000005
953.279297;3483.42749
951.527344;3387.870117857143
949.773438;3354.40918
948.021484;3295.7363278571434
946.267578;3232.31714
944.515625;3181.532715
942.761719;3121.230957857143
941.005859;3100.1237800000004
939.251953;3028.9685050000003
937.496094;3003.4638678571428
935.742188;2972.523925
933.986328;2941.2570800000003
932.230469;2957.9760750000005
930.472656;2962.7819828571432
928.716797;2873.0419928571428
926.958984;2846.242675
925.201172;2805.517335
923.443359;2812.7302250000002
921.685547;2760.4763178571434
919.925781;2774.8295900000003
918.166016;2758.947997857143
916.408203;2740.696045
914.646484;2717.359375
912.886719;2735.781982857143
911.126953;2732.138672857143
909.365234;2724.4250500000003
907.603516;2682.115722857143
905.841797;2705.6164550000003
904.080078;2687.4021000000002
902.316406;2687.840087857143
900.554688;2695.733642857143
898.791016;2694.81372
897.027344;2687.796387857143
895.263672;2695.684327857143
893.498047;2708.9868178571433
891.734375;2709.079835
889.96875;2746.06665
888.203125;2768.8244628571433
886.4375;2714.7709950000003
884.669922;2740.2314450000003
882.904297;2701.087157857143
881.136719;2689.684815
879.369141;2683.696045
877.601562;2669.9362800000004
875.832031;2666.656982857143
874.064453;2661.6899428571433
872.294922;2632.069335
870.525391;2646.6965328571428
868.755859;2687.9880378571434
866.984375;2594.249512857143
865.214844;2623.0483400000003
863.443359;2628.8923350000005
861.671875;2654.297607857143
859.900391;2661.4807128571433
858.128906;2686.19336
856.355469;2653.926515
854.582031;2649.309082857143
852.810547;2615.0422378571434
851.035156;2638.395265
849.261719;2647.2556150000005
847.488281;2642.642822857143
845.712891;2621.19922
843.9375;2646.54956
842.162109;2653.717285
840.386719;2671.6477050000003
838.609375;2621.9611828571433
836.832031;2636.527345
835.056641;2621.163817857143
833.279297;2639.08496
831.5;2658.006592857143
829.722656;2614.423585
827.943359;2695.824707857143
826.164062;2683.82251
824.384766;2666.116942857143
822.605469;2700.454102857143
820.824219;2693.82837
819.044922;2724.453125
817.263672;2688.972167857143
815.482422;2717.571777857143
813.701172;2774.6633300000003
811.917969;2788.8149428571433
810.136719;2884.079102857143
808.353516;2888.146485
806.570312;2977.986572857143
804.785156;3170.6276850000004
803.001953;3532.315917857143
801.216797;4466.7573250000005
799.433594;6526.9492199999995
797.646484;9917.32812857143
795.861328;12489.425785714287
794.076172;12076.227542857145
792.289062;10460.763671428573
790.501953;10862.458007142859
788.714844;14351.866207142859
786.927734;20814.67187857143
785.140625;27792.99805
783.351562;27791.6504
781.5625;18496.582035714287
779.773438;9204.874021428572
777.984375;5680.26123
776.195312;4808.748047857143
774.404297;5140.456542857143
772.613281;6886.157227857143
770.822266;10268.781250000002
769.03125;13376.104492857143
767.240234;12273.775392857144
765.447266;8027.715335714286
763.654297;5015.774902857143
761.861328;3877.31787
760.068359;3394.0410150000002
758.275391;3201.104737857143
756.480469;3075.52417
754.685547;2978.299072857143
752.890625;2917.067627857143
751.095703;2923.4233400000003
749.300781;2863.2280278571434
747.503906;2872.253662857143
745.707031;2822.738525
743.910156;2884.972412857143
742.113281;2805.887207857143
740.316406;2773.369385
738.517578;2781.739257857143
736.71875;2747.246827857143
734.919922;2738.678222857143
733.121094;2706.8664550000003
731.322266;2669.092285
729.521484;2700.710937857143
727.720703;2692.822755
725.919922;2665.361572857143
724.119141;2631.6091300000003
722.318359;2627.05713
720.515625;2635.107177857143
718.712891;2618.2900400000003
716.910156;2622.0292978571433
715.107422;2623.4472650000002
713.304688;2587.427977857143
711.5;2598.789307857143
709.695312;2591.60083
707.890625;2606.266602857143
706.085938;2599.079345
704.28125;2596.8591300000003
702.474609;2619.4545900000003
700.667969;2600.690917857143
698.861328;2615.0073250000005
697.054688;2606.171875
695.248047;2600.976317857143
693.439453;2583.554442857143
691.630859;2615.374267857143
689.822266;2615.465332857143
688.013672;2603.335692857143
686.205078;2620.600342857143
684.394531;2626.632567857143
682.583984;2581.500487857143
680.773438;2627.138182857143
678.962891;2626.565917857143
677.150391;2628.632567857143
675.339844;2615.527832857143
673.527344;2657.8205578571433
671.714844;2640.429687857143
669.902344;2604.919677857143
668.087891;2597.76172
666.275391;2613.337402857143
664.460938;2606.8391128571434
662.646484;2599.355957857143
660.830078;2629.405762857143
659.015625;2600.197022857143
657.199219;2655.2424328571433
655.382812;2649.39917
653.566406;2641.256102857143
651.75;2664.686035
649.933594;2671.9953628571434
648.115234;2692.449707857143
646.296875;2672.80127
644.478516;2703.76001
642.660156;2670.9775400000003
640.839844;2659.885255
639.021484;2681.9606928571434
637.201172;2654.784667857143
635.380859;2684.071777857143
633.558594;2677.250977857143
631.738281;2689.788817857143
629.916016;2699.6972650000002
628.09375;2700.091307857143
626.271484;2720.483887857143
624.449219;2706.122802857143
622.625;2721.2614750000002
620.800781;2661.6928700000003
618.978516;2693.5400400000003
617.152344;2664.1320800000003
615.328125;2621.9677728571432
613.503906;2570.6560050000003
611.677734;2572.3850100000004
609.851562;2562.66089
608.025391;2568.9702150000003
606.197266;2554.67212
604.371094;2607.4125978571433
602.542969;2609.457765
600.714844;2570.9729
598.886719;2603.7417
597.056641;2612.973145
595.228516;2619.914062857143
593.398438;2638.9345700000003
591.568359;2662.84375
589.738281;2664.5458978571432
587.90625;2701.16626
586.076172;2706.447997857143
584.244141;2725.75415
582.412109;2770.1635750000005
580.580078;2757.166747857143
578.746094;2759.171142857143
576.914062;2776.4924328571433
575.080078;2871.357422857143
573.246094;2930.3452150000003
571.412109;3038.1628428571435
569.576172;3157.981202857143
567.740234;3205.797852857143
565.90625;3212.256347857143
564.068359;3080.408935
562.232422;3008.4831550000004
560.396484;3043.929442857143
558.558594;3071.555175
556.720703;3124.203612857143
554.882812;3199.2583000000004
553.044922;3202.7817378571435
551.205078;3317.4260249999998
549.365234;3322.8706050000005
547.525391;3371.5080578571433
545.685547;3466.2321778571427
543.845703;3570.653565
542.003906;3699.6955578571433
540.164062;3800.7746578571428
538.322266;3889.156495
536.478516;4082.26416
534.636719;4211.404297857143
532.792969;4450.069335
530.951172;4746.9736328571435
529.107422;5136.430175
527.261719;5557.143067857143
525.417969;5976.69873
523.572266;6379.877442857143
521.728516;6611.922362857143
519.880859;6627.950682857144
518.035156;6289.587890000001
516.189453;5700.608397857143
514.341797;5078.890625
512.494141;4443.214845
510.646484;3869.2553700000003
508.798828;3429.7102050000003
506.949219;3143.883545
505.101562;2897.28247
503.251953;2780.017335
501.402344;2616.291992857143
499.550781;2532.724365
497.701172;2458.2333985714286
495.849609;2409.597900714286
493.998047;2444.5668942857146
492.146484;2402.7309571428573
490.292969;2402.2026364285716
488.441406;2392.966797142857
486.587891;2380.510497857143
484.734375;2386.1118164285717
482.880859;2386.2314450000003
481.025391;2375.0732421428575
479.171875;2368.751952857143
477.316406;2400.7607421428575
475.460938;2397.0122071428573
473.605469;2380.3879392857143
471.748047;2403.0383300000003
469.892578;2414.0939942857144
468.035156;2425.1445314285716
466.177734;2434.2602542857144
464.318359;2414.4294435714287
462.460938;2447.3347164285715
460.601562;2430.081055
458.742188;2455.57666
456.882812;2459.53418
455.023438;2486.9389650000003
453.162109;2465.1948242857143
451.300781;2503.82422
449.439453;2471.812988571429
447.578125;2509.139892857143
445.716797;2486.767577857143
443.853516;2544.284667857143
441.990234;2525.121582857143
440.126953;2539.635987857143
438.263672;2561.1967778571434
436.400391;2564.478272857143
434.535156;2589.8693850000004
432.669922;2587.375977857143
430.804688;2596.734862857143
428.939453;2579.830077857143
427.072266;2594.62915
425.207031;2598.8581550000004
423.339844;2584.5236828571433
421.470703;2565.7160650000005
419.603516;2639.363037857143
417.736328;2635.2626950000003
415.867188;2620.6125500000003
413.998047;2646.8864750000002
412.128906;2649.8178700000003
410.257812;2705.7900400000003
408.388672;2704.2341300000003
406.517578;2695.652345
404.646484;2662.167237857143
402.773438;2711.382325
400.902344;2698.9738778571427
399.029297;2679.550292857143
397.15625;2724.58081
395.283203;2730.9960950000004
393.410156;2723.377197857143
391.537109;2745.093262857143
389.662109;2733.648925
387.787109;2726.033692857143
385.912109;2740.087647857143
384.035156;2744.2600100000004
382.160156;2729.640625
380.283203;2715.664307857143
378.40625;2752.627197857143
376.529297;2731.013182857143
374.650391;2708.453857857143
372.773438;2732.986572857143
370.894531;2759.09839
369.015625;2773.75122
367.134766;2769.322755
365.255859;2742.0114750000002
363.375;2743.62915
361.494141;2736.9858400000003
359.613281;2735.4272450000003
357.732422;2797.063477857143
355.849609;2723.4218750000005
353.96875;2736.1506350000004
352.085938;2736.4970700000003
350.201172;2741.284912857143
348.318359;2732.747802857143
346.433594;2736.2653800000003
344.548828;2692.53833
342.664062;2700.8178700000003
340.779297;2732.229247857143
338.894531;2739.54541
337.007812;2779.17041
335.121094;2750.0502928571427
333.234375;2753.8740228571432
331.347656;2732.6862800000004
329.458984;2765.946777857143
327.570312;2727.361572857143
325.681641;2760.291747857143
323.792969;2760.3125
321.904297;2751.162352857143
320.013672;2717.355957857143
318.123047;2726.2360850000005
316.232422;2713.9389650000003
314.341797;2754.72583
312.449219;2778.1213378571433
310.558594;2784.4528800000003
308.666016;2746.57837
306.773438;2764.908935
304.878906;2812.581542857143
302.986328;2782.9292
301.091797;2825.21338
299.197266;2819.540282857143
297.302734;2823.6440428571427
295.40625;2803.472167857143
293.511719;2795.600585
291.615234;2818.927977857143
289.71875;2756.240235
287.822266;2750.903565
285.923828;2740.5310050000003
284.025391;2765.423095
282.126953;2727.353027857143
280.228516;2737.131835
278.330078;2743.4450678571434
276.429688;2752.901122857143
274.529297;2751.974852857143
272.628906;2739.4160150000002
270.728516;2761.753662857143
268.828125;2752.026122857143
266.925781;2769.323487857143
265.023438;2727.557372857143
263.121094;2774.6875
261.21875;2782.548095
259.314453;2806.72876
257.412109;3032.7019050000004
255.507812;3346.4321300000006
253.601562;3504.1098628571435
251.697266;3169.620117857143
249.791016;2852.838867857143
247.886719;2765.67871
245.980469;2760.0483400000003
244.072266;2775.4155278571434
242.166016;2851.553467857143
240.257812;2861.881347857143
238.349609;2888.1752928571427
236.441406;2897.864015
234.533203;2852.77124
232.623047;2802.0656750000003
230.712891;2847.433837857143
228.802734;2825.84204
226.892578;2833.3435050000003
224.982422;2807.07422
223.070312;2811.13794
221.158203;2830.82544
219.246094;2839.25586
217.333984;2844.246095
215.419922;2801.137695
213.507812;2806.1337900000003
211.59375;2877.620605
209.677734;2835.469237857143
207.763672;2856.9917
205.847656;2854.794922857143
203.933594;2859.1486828571433
202.015625;2825.1457528571427
200.099609;2895.596435
198.183594;2864.716797857143
196.265625;2913.625
194.347656;2911.729005
192.429688;2868.718262857143
190.511719;2879.9118650000005
188.591797;2900.44043
186.671875;2924.0722650000002
184.751953;2890.121095
182.832031;2895.387452857143
180.910156;2931.446532857143
178.990234;2924.26123
177.068359;3048.9103999999998
175.146484;3625.79541
173.222656;4878.0673828571435
171.300781;5981.879395000001
169.376953;5292.774902857143
167.453125;3894.000977857143
165.529297;3553.437012857143
163.603516;3369.174805
161.679688;3162.6481928571434
159.753906;3143.634032857143
157.828125;3136.7268078571433
155.900391;3091.673095
153.974609;3132.53418
152.046875;3152.9152828571428
150.119141;3230.938477857143
148.191406;3295.601317857143
146.261719;3267.2910150000002
144.333984;3222.8864750000002
142.404297;3187.791992857143
140.474609;3190.7941900000005
138.542969;3160.055665
136.613281;3188.438477857143
134.681641;3165.7580578571433
132.75;3127.0024428571433
130.818359;3108.9841300000003
128.884766;3098.0852050000003
126.953125;3006.201172857143
125.019531;2973.6960450000006
123.085938;2869.212157857143
121.152344;2851.579835
119.216797;2751.8022450000003
117.28125;2622.7358400000003
115.345703;2504.840332857143
113.410156;2343.1708985714286
111.474609;2177.8708492857145
109.537109;1973.7740478571432
107.599609;1816.64978
105.662109;1613.9583742857144
103.724609;1418.4483642857144
101.785156;1244.601440714286
99.845703;1032.9294435714285
